评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6798297442,一只声控狐狸,男,其他,4,65,3,回复@睫艾辰溪:浙江本地很多口罩工厂，而且开工了，但是浙江很难买到，而且在政府调度的情况下，医院也缺口罩，你猜口罩都去哪儿了？,0,2020-01-30 02:04
https://weibo.cn//u/1977146900,不见旧长安-cc,女,浙江,110,396,241,回复@风雪一程晴夜明:可以在微信举报，打开微信——我——支付——城市服务——疫情监督,0,2020-01-30 01:53
https://weibo.cn//u/3757440955,恋曲1995_,女,浙江,3458,84,153,回复@春信未至夜莺不来:因为实事求是,0,2020-01-30 01:49
https://weibo.cn//u/2565944023,一朵野生妹纸呐,女,浙江,1058,311,319,回复@不知疲倦的怪阿姨:买不到口罩的同学们求助下周边的亲戚朋友吧，我们湖州这边小县城药店还是能买到口罩的，大家四处问问邮寄下，马上会过去的，加油！！！！,1,2020-01-30 01:35
https://weibo.cn//u/3134572537,摸齋藤飞鸟屁股,男,浙江,42,241,77,咱们浙江人每次都是自救，上面的从来不会正眼看浙江,0,2020-01-30 01:28
https://weibo.cn//u/3134572537,摸齋藤飞鸟屁股,男,浙江,42,241,77,回复@糯米丸子小公主丶:咱们浙江人哪次不是自救？上面的从来不会正眼看浙江,0,2020-01-30 01:28
https://weibo.cn//u/5876204648,ZF-LVYUAN,男,浙江,12,91,66,回复@绿茶养乐多加波霸:同诸暨害怕啊,0,2020-01-30 01:25
https://weibo.cn//u/6285646632,夕阳坠落的泿沧桑,女,其他,1,49,4,回复@oxiokkk:无语,0,2020-01-30 01:24
https://weibo.cn//527243450,郑开心·,女,浙江,165,331,1841,回复@一隻紙鳶:,0,2020-01-30 01:19
https://weibo.cn//u/5581115277,橙刺-bx,女,北京,307,185,47,回复@BLUE-in:我想说有没有捐款的途径，咱们先筹钱在找认识的海外同胞们让他们给运送一下,0,2020-01-30 01:17
https://weibo.cn//u/3182860207,一団纸鸢,女,香港,658,330,286,回复@郑开心·:[悲傷]你不要买乐器大概🉑️,0,2020-01-30 01:12
https://weibo.cn//u/5974645816,雪莉小白2号721,女,广东,206,117,57,真的好惨[加油]加油,0,2020-01-30 01:07
https://weibo.cn//527243450,郑开心·,女,浙江,165,331,1841,回复@一隻紙鳶:,0,2020-01-30 01:07
https://weibo.cn//u/1764181304,烧柒,男,浙江,23,294,156,回复@文舒-cola:谢谢你！！祝你在浙江学业有成！,0,2020-01-30 01:05
https://weibo.cn//u/5219597857,可能不是有趣的灵魂,男,其他,448,1483,11692,回复@梁朝伟要你伸出手:哪怕现在都不敢确定的说那个海鲜市场是唯一的传染源，从第一例病例看，还可能存在其他可能的传染源，集中了这么多专家还要研究！你觉得那八个就能评估传染能力，致死程度，危害程度？不过他们质疑行为是应该提倡，但随意发布就又不行不是嘛，毕竟恐慌下的后果有多严重，抛开疫情理性想对不对！,0,2020-01-30 01:03
https://weibo.cn//u/3227713421,想出门想旅游,男,北京,243,47,15,回复@URtreasure0:从医学名词上来说这是非典型肺炎。冠状病毒引起的非典型的肺炎，完全没有错，只要你不联系03年那完全没有错好嘛，洗什么洗╮（﹀＿﹀）╭,0,2020-01-30 01:02
https://weibo.cn//u/6527363651,鱼蠢蠢201804,男,其他,1,137,1,浙江的永远上不了热搜好不公平。哎！,1,2020-01-30 00:59
https://weibo.cn//u/5219597857,可能不是有趣的灵魂,男,其他,448,1483,11692,回复@梁朝伟要你伸出手:所以可以怪他们地方防疫部门的工作懒政，滞后，不作为，我们也可以质疑他们的领导，但是医生可以发布说就是这是疫情嘛？毕竟很多病不一定是强传染，或者危害不大，比如一些病毒感冒，这需要防疫部门作为，对不对？个人都这样发布你想想后果。,0,2020-01-30 00:58
https://weibo.cn//dreamscastleofme,昼是太阳的暖Y夜是月亮的蓝,女,海外,26330,1539,1046,能不能给中国其他地区提供一下口罩，都调配一线了，别的地区真的买不到了，过两天坐高铁，还要开始上班，我们怎么办,48740,2020-01-29 07:57
https://weibo.cn//u/2136227927,玛格丽特的点心,女,北京,256,163,220,不敢想象，上班后北京的地铁,20393,2020-01-29 07:56
https://weibo.cn//u/6087985084,楊海燕HooinYoung,女,广东,1066,30,641,对于买不到口罩的民众有什么办法解决一下？到时候还要去上班。,17250,2020-01-29 07:56
https://weibo.cn//u/5676047051,乌日恒_,女,内蒙古,51,255,2142,回复@雪碧侠_SpriteMan:都要像你这么没脑子那完了,0,2020-01-29 23:54
https://weibo.cn//u/5676047051,乌日恒_,女,内蒙古,51,255,2142,回复@雪碧侠_SpriteMan:有意思，我决不决定，你也没资格管，你是哪根葱啊？,0,2020-01-29 23:52
https://weibo.cn//u/5486661609,科研头条,男,北京,54,24,19,转发微博,0,2020-01-29 23:42
https://weibo.cn//graceting1989,reds_grace,女,上海,2080,534,498,回复@三岁的怂怂蛋糕:我们属于除外的通讯行业 没法举报 但是绝大多数人并不是保障网络正常运行的岗位,0,2020-01-29 23:38
https://weibo.cn//u/3478641810,张啊冷,女,黑龙江,146,188,391,回复@我的女友很奇怪:你可真是一口一个轻松，自己爸爸开工资不理解别人呢，人命能和💰比我也是第一次见，来北京不是为了挣钱我说nm呢，站在道德的制高点说别人，因为你这种人永远无法体会我们的辛苦。你都给👴说笑了，你看看你爸爸公司要是上班得肺炎整出个人命要赔多少钱，到时候就不是在家隔离这个简单了，鼠目寸光,0,2020-01-29 23:37
https://weibo.cn//u/3228147487,萤火虫没有光亮,女,天津,2023,1254,603,回复@用知识砸我叭:我家药店根本没货,0,2020-01-29 23:29
https://weibo.cn//moonlight1,-呢喃呢喃啥,女,河北,392,632,797,回复@番茄茄Violet:我们也是 真的是很失望啊,0,2020-01-29 23:28
https://weibo.cn//u/3612995467,零零落零啊吧呼,女,湖南,82,562,583,回复@apocatastasis:16从北京到长沙啦 没我的车次哦,0,2020-01-29 23:23
https://weibo.cn//u/3155545462,橙橙橙子还好吗,女,海南,528,440,221,同意，国务院说延迟，下面小县城初七上班，部分人昨天就已经上班，那就一起死算了,0,2020-01-29 23:08
https://weibo.cn//balloonq,零笑点生抽小姐,女,四川,5624,1398,564,回复@一只臭白熊:谢谢关心~没有在这班地铁上,0,2020-01-29 23:08
https://weibo.cn//u/6199079860,ying_雪颖,女,陕西,150,112,178,     举报             赞[0]         回复             2020-01-29 23:02:59 来自网页,0,2020-01-29 23:02
https://weibo.cn//u/6234703502,康小嚥哥,女,其他,111,28,38,回复@楊海燕HooinYoung:我同事說買不到口罩，扯兩塊佈自己縫一個,0,2020-01-29 23:01
https://weibo.cn//u/5079797985,是洋羊羊啊,男,湖北,20,267,63,回复@若颖吖:不好说 可能会缓解吧。但是好多家庭已经支离破碎 好多人已经撑不到建好的时候,0,2020-01-29 22:49
https://weibo.cn//u/5687858690,冷冻的三文鱼,男,天津,116,85,45,回复@又菜又爱玩orz:,0,2020-01-29 22:46
https://weibo.cn//u/6004441851,月洛落黎,男,其他,66,162,11,回复@盖特Nine9:666,0,2020-01-29 22:33
https://weibo.cn//u/3011461465,马迪-麻油叶,男,北京,2389,108,344,回复@温暖还在o-o:嗯嗯嗯！加油,0,2020-01-29 22:28
https://weibo.cn//u/5057215963,金金小明,男,黑龙江,335,403,195,回复@大摇小晃:官网或者APP试试能不能退票啊？！你工作既然那么随意,0,2020-01-29 22:24
https://weibo.cn//u/3616411985,动感光波biubibi,男,浙江,1,27,13,回复@著名奶茶学者:站街的工作吗？这几天站街还拉得到客吗？,0,2020-01-29 22:16
https://weibo.cn//u/3616411985,动感光波biubibi,男,浙江,1,27,13,回复@著名奶茶学者:哦小学生待在家里扣扣键盘叫别人辞职？眼睛不瞎吧延迟看到了吗还是家里死人了狗急跳墙了？,0,2020-01-29 22:16
https://weibo.cn//u/5301210815,wangsn3,男,黑龙江,3,346,389,回复@小包子--喵:真抢啊那是。昨天我父母忙完了,0,2020-01-29 22:07
https://weibo.cn//u/6019649558,JackeyLove和ig,男,黑龙江,155,558,365,回复@kahdudhfowj:鸡西市鸡东县,0,2020-01-29 22:06
https://weibo.cn//u/5557728535,七擒懵货,女,河南,267,135,83,回复@野庭艳火:你们鸡西的锅巴叫什么？,0,2020-01-29 22:05
https://weibo.cn//cctvxinwen,央视新闻,男,北京,138745,2712,116086984,【好消息！,317,2020-01-29 13:22
https://weibo.cn//cctvxinwen,央视新闻,男,北京,138745,2712,116086985,【直播！央视新闻专访胡善联教授 解读防控措施！】新型冠状病毒感染的肺炎发病率是否已到达平台期？返程人员流动会否引发新一轮传播高峰？看直播↓央视新闻独家对话复旦大学公共卫生学院卫生经济学教授胡善联，关注疫情发展，解读防控措施！,86,2020-01-29 19:30
https://weibo.cn//cctvxinwen,央视新闻,男,北京,138745,2712,116086985,【直播！,81,2020-01-30 15:01
https://weibo.cn//u/5469188336,希鲁鲁克那场粉红色的雪,女,陕西,464,33,109,中国加油🇨🇳,0,2020-02-10 23:41
https://weibo.cn//u/6217732392,耿鑫LX,男,其他,22,441,26,加油我的国！加油我的家人！,0,2020-02-10 23:41
https://weibo.cn//u/5586519919,宿敌23340,女,湖北,157,343,81,加油！我们在一起,0,2020-02-10 23:41
https://weibo.cn//u/5692761149,拿了芝麻丢了西瓜,男,浙江,138,848,384,疫情早日散尽吧，要开工、要工作养家、前线人员辛苦了,0,2020-02-10 23:41
https://weibo.cn//u/7193342154,口口牙牙乐,女,其他,632,315,49,加油,0,2020-02-10 23:40
https://weibo.cn//u/6668131104,PZWJXY,男,其他,2,76,3,加油武汉！加油中国！,0,2020-02-10 23:40
https://weibo.cn//u/5462696346,熙悉18136,男,其他,7,544,1,中国加油！武汉加油！我们一定能战胜疫情。,0,2020-02-10 23:37
https://weibo.cn//u/5099869233,今天秦先生爱我了吗,女,其他,80,52,30,中国加油 武汉加油,0,2020-02-10 23:37
https://weibo.cn//wuxuelu1993310,吴雪鹭是谁,女,其他,506,410,168,中国加油 武汉加油 美琪加油,0,2020-02-10 23:36
https://weibo.cn//u/3462100392,小城书虫,女,山东,2192,123,95,所有平凡的默默无闻的奉献者，都辛苦了！,0,2020-02-10 23:36
https://weibo.cn//hyl0719,Marissca,女,其他,1347,253,535,加油,0,2020-02-10 23:35
https://weibo.cn//u/5041556794,北京人多,男,北京,1929,403,270,我爱我的国！加油！,0,2020-02-10 23:35
https://weibo.cn//u/7329637903,夜猫大哥哥,男,江西,4,64,1,武汉加油，中国加油！,0,2020-02-10 23:35
https://weibo.cn//u/7242138302,茶烟起千朵朵,女,北京,153,156,18,加油,0,2020-02-10 23:35
https://weibo.cn//u/6005947926,miny万花筒,女,广东,2555,89,82,中国🇨🇳 加油,0,2020-02-10 23:35
https://weibo.cn//u/6217732392,耿鑫LX,男,其他,22,441,26,加油家人们！！！,0,2020-02-10 23:35
https://weibo.cn//wuxuelu1993310,吴雪鹭是谁,女,其他,506,410,168,武汉加油，中国加油,0,2020-02-10 23:35
https://weibo.cn//u/6264515796,qcf顾小白,男,湖南,1231,699,127,我想吃炸鸡我想出去玩，什么时候才是个头啊,0,2020-02-10 23:31
https://weibo.cn//u/2780799341,JiaXiaoJie_,女,四川,1476,223,394,中国加油。武汉加油。会挺过去的，一切都会好起来！,0,2020-02-10 23:31
https://weibo.cn//uc67185185,浮云度众生,男,山东,123,195,454,武汉加油,0,2020-02-10 23:30
https://weibo.cn//yuanyehou,来笑一哈,男,其他,1428,324,428,这是什么曲子啊,0,2020-02-10 23:30
https://weibo.cn//u/3885134728,-沒有蠟筆的蠟筆小新-,女,海外,43,102,52,什么时候能结束啊,0,2020-02-10 23:28
https://weibo.cn//u/3885134728,-沒有蠟筆的蠟筆小新-,女,海外,43,102,52,心疼中国,0,2020-02-10 23:28
https://weibo.cn//u/6633214693,去年夏天47629,男,其他,1,6,6,中国加油武汉加油,0,2020-02-10 23:28
https://weibo.cn//u/7156975840,冷風如刀537,男,其他,3,78,2,中国加油,0,2020-02-10 23:28
https://weibo.cn//u/2960511542,产品-空,男,湖南,3046,329,1796,不是很热闹吗，新闻报道,0,2020-02-10 23:27
https://weibo.cn//u/7378309671,千堆雪41204,男,其他,5,9,1,快点好起来，我等着开学,0,2020-02-10 23:27
https://weibo.cn//u/3885134728,-沒有蠟筆的蠟筆小新-,女,海外,43,102,52,我好想上班,0,2020-02-10 23:27
https://weibo.cn//u/3885134728,-沒有蠟筆的蠟筆小新-,女,海外,43,102,52,好想正常生活,0,2020-02-10 23:27
https://weibo.cn//u/2471803023,来自南方的蜻蜓,女,广东,371,63,173,加油,0,2020-02-10 23:27
https://weibo.cn//l530925023,人生剪影,男,广东,184,222,1396,这座城市会恢复，会发出比以往更亮的光芒，给点时间，给点耐心，你会在街上再次跟相识的相遇，会看到街头人们的笑容。,2706,2020-01-29 14:18
https://weibo.cn//271177344,荷尓蒙,男,北京,292,473,290001,清晨醒来，武汉封城， 微博上看到一句回复： “我的城市生病了， 但是我们会治好她， 还是欢迎您以后再来武汉”   鼻子一酸，没忍住…… ,1886,2020-01-29 14:16
https://weibo.cn//u/5271794306,草莓不甜诶_,女,其他,2230,286,148,武汉在我的印象里都是熙熙攘攘人潮拥挤的  哪里见过这么空的武汉,1657,2020-01-29 14:22
https://weibo.cn//u/5692984665,枕头太软了,女,其他,187,67,78,新年快乐 万事顺意,1,2021-01-02 00:37
https://weibo.cn//u/2366371185,想学医的小胖子,女,其他,133,84,30,加油,0,2020-12-07 10:00
https://weibo.cn//u/3209533784,耳听氧气,女,湖北,3079,183,333,刚刚看完在一起的第4集  这几天断断续续的看  真的太好哭了  眼睛都要肿了555听到这首插曲真好听欸就来搜依旧不知道叫啥名字哈哈哈,0,2020-10-08 00:05
https://weibo.cn//missnn521,郭小楠__,女,浙江,417,603,270,今天是是2020年9月4日，我在武汉街道口，再听一次这首歌，还是热泪盈眶。想穿越回去告诉你们，一切都会好的,1,2020-09-04 19:48
https://weibo.cn//darkwhitetear,大手牵小lin,女,山东,5781,392,644,过了这么久，看着竟然比之前更难受,0,2020-08-04 07:43
https://weibo.cn//u/3841026423,珊儿_w_,女,湖北,209,142,64,今天是6月5日，再次留言，武汉，熬过来了,1,2020-06-05 20:15
https://weibo.cn//u/6860583751,忘憂·君,女,香港,26919,1584,93808,     举报             赞[0]         回复             2020-04-12 14:21:35 来自网页,0,2020-04-12 14:21
https://weibo.cn//u/6525408479,_赤豆酒酿,女,其他,84,101,3,     举报             赞[0]         回复             2020-04-10 23:50:53 来自网页,0,2020-04-10 23:50
https://weibo.cn//teresabelongtoluhan,特雷杀KJW,女,北京,1820,460,669,中国可以！,0,2020-04-04 12:46
https://weibo.cn//u/5743372638,中元的中,女,新疆,492,63,45,4.4了,0,2020-04-04 11:27
https://weibo.cn//u/2754905635,爱玮柏爱上未来的你,男,山东,1120,170,116,转发微博,0,2020-04-01 20:28
https://weibo.cn//u/3161446982,-橘喵·甜橘-,女,广东,7112,148,105,武漢加油  一切都會好起來的,0,2020-03-19 08:16
https://weibo.cn//u/2051886807,观山听岳,男,北京,464,340,1078,回复@人生剪影:坚信不移,0,2020-03-13 22:43
https://weibo.cn//u/6248705020,Reloaded_007,女,湖北,10297,381,131, 当时看的我超级感动，昨天我们班团会又放了一遍，又把我感动了,0,2020-03-08 21:48
https://weibo.cn//u/7376911428,陌路的爱情200203,男,其他,2,44,3,武汉加油↖(^ω^)↗   全世界都在为你祈祷  期待你重放华彩的一天,0,2020-03-07 23:11
https://weibo.cn//u/7207117903,很爱啵啵的沐清,女,四川,142,84,8,回复@踏河逐月:加油加油,0,2020-03-05 17:09
https://weibo.cn//u/2276589232,大晶小怪-,女,海外,536,107,539,回复@张小强就要强:欢迎你哦,0,2020-02-25 18:23
https://weibo.cn//luki429,湖南衛視惡人天籟,女,湖南,3616,554,16321,歌好听，词真切，情动人！,1,2020-02-24 01:48
https://weibo.cn//ygg902,Itsyao_,女,海外,975,166,2791,啊…想回武汉了…想去看看建了四年的光谷建好了吗…想吃学校食堂的茄子面卤味串串烤冷面什么都行…想双学位下课在教室门口等yjw一起出去买吃的…想每次出门问问舍友吃什么…想在宿舍一起吃鸡到半夜…想熄灯深夜讲八卦讲到饿的不行下床拿手电筒吃零食…想每次动车经过黄鹤楼时再说一句：有什么好看的…,0,2020-02-22 03:15
